DayNum,NumOT,OppAst,OppBlk,OppDR,OppFGA,OppFGA3,OppFGM,OppFGM3,OppFTA,OppFTM,OppLoc,OppOR,OppPF,OppScore,OppStl,OppTO,OppTeamID,Season,TeamAst,TeamBlk,TeamDR,TeamFGA,TeamFGA3,TeamFGM,TeamFGM3,TeamFTA,TeamFTM,TeamLoc,TeamOR,TeamPF,TeamScore,TeamStl,TeamTO,TeamTeamID,Won
137,0,19,2,15,59,19,21,3,13,11,N,12,15,56,8,14,1186,2004,15,5,26,55,6,30,2,16,13,N,11,16,75,12,15,1329,1
137,0,15,5,26,55,6,30,2,16,13,N,11,16,75,12,15,1329,2004,19,2,15,59,19,21,3,13,11,N,12,15,56,8,14,1186,0
137,0,12,2,21,61,26,23,6,6,6,N,15,18,58,4,15,1344,2004,17,1,22,50,14,24,6,18,12,N,7,11,66,7,12,1334,1
137,0,17,1,22,50,14,24,6,18,12,N,7,11,66,7,12,1334,2004,12,2,21,61,26,23,6,6,6,N,15,18,58,4,15,1344,0
137,0,10,0,24,52,20,16,5,10,7,N,9,22,44,6,14,1416,2004,7,1,27,44,16,13,5,31,22,N,10,15,53,8,13,1338,1
137,0,7,1,27,44,16,13,5,31,22,N,10,15,53,8,13,1338,2004,10,0,24,52,20,16,5,10,7,N,9,22,44,6,14,1416,0
137,0,19,5,31,64,20,35,6,34,24,N,10,30,100,6,16,1449,2004,23,2,26,65,26,30,9,44,33,N,11,26,102,8,12,1412,1
137,0,23,2,26,65,26,30,9,44,33,N,11,26,102,8,12,1412,2004,19,5,31,64,20,35,6,34,24,N,10,30,100,6,16,1449,0
137,0,10,1,18,63,19,22,2,16,12,N,18,19,58,13,12,1444,2004,16,5,25,46,19,26,11,18,8,N,8,15,71,9,17,1435,1
137,0,16,5,25,46,19,26,11,18,8,N,8,15,71,9,17,1435,2004,10,1,18,63,19,22,2,16,12,N,18,19,58,13,12,1444,0
137,0,17,3,16,54,16,25,7,13,7,N,13,19,64,8,14,1350,2004,14,3,18,51,18,25,8,24,18,N,11,11,76,7,9,1458,1
137,0,14,3,18,51,18,25,8,24,18,N,11,11,76,7,9,1458,2004,17,3,16,54,16,25,7,13,7,N,13,19,64,8,14,1350,0
137,0,18,1,13,63,32,25,10,13,10,N,13,23,70,7,10,1257,2004,15,1,27,46,18,23,9,29,25,N,12,12,80,6,15,1462,1
137,0,15,1,27,46,18,23,9,29,25,N,12,12,80,6,15,1462,2004,18,1,13,63,32,25,10,13,10,N,13,23,70,7,10,1257,0
138,0,12,0,27,73,24,26,7,11,8,N,22,31,67,2,12,1390,2004,8,8,24,43,19,16,4,44,34,N,5,16,70,6,8,1104,1
138,0,8,8,24,43,19,16,4,44,34,N,5,16,70,6,8,1104,2004,12,0,27,73,24,26,7,11,8,N,22,31,67,2,12,1390,0
138,0,12,0,26,59,15,20,5,13,10,N,9,20,55,1,8,1177,2004,15,5,31,60,16,26,5,23,15,N,13,15,72,5,5,1163,1
138,0,15,5,31,60,16,26,5,23,15,N,13,15,72,5,5,1163,2004,12,0,26,59,15,20,5,13,10,N,9,20,55,1,8,1177,0
138,0,11,0,14,57,17,24,3,16,11,N,8,27,62,4,10,1371,2004,16,3,29,48,11,26,4,38,34,N,11,18,90,3,10,1181,1
138,0,16,3,29,48,11,26,4,38,34,N,11,18,90,3,10,1181,2004,11,0,14,57,17,24,3,16,11,N,8,27,62,4,10,1371,0
138,0,9,1,20,75,22,28,3,18,13,N,19,23,72,4,10,1211,2004,18,4,29,64,17,30,8,29,23,N,14,18,91,4,8,1305,1
138,0,18,4,29,64,17,30,8,29,23,N,14,18,91,4,8,1305,2004,9,1,20,75,22,28,3,18,13,N,19,23,72,4,10,1211,0
138,0,16,2,20,53,12,25,3,14,12,N,9,11,65,7,9,1403,2004,13,0,20,57,31,27,12,5,4,N,11,16,70,4,13,1386,1
138,0,13,0,20,57,31,27,12,5,4,N,11,16,70,4,13,1386,2004,16,2,20,53,12,25,3,14,12,N,9,11,65,7,9,1403,0
138,0,13,6,28,52,12,20,3,38,27,N,12,26,70,5,17,1268,2004,11,5,26,55,12,22,4,38,24,N,12,25,72,7,12,1393,1
138,0,11,5,26,55,12,22,4,38,24,N,12,25,72,7,12,1393,2004,13,6,28,52,12,20,3,38,27,N,12,26,70,5,17,1268,0
138,0,14,1,20,65,28,25,9,19,16,N,16,21,75,6,11,1314,2004,10,1,26,55,13,27,5,23,19,N,9,19,78,6,11,1400,1
138,0,10,1,26,55,13,27,5,23,19,N,9,19,78,6,11,1400,2004,14,1,20,65,28,25,9,19,16,N,16,21,75,6,11,1314,0
138,0,15,3,24,63,20,29,7,20,15,N,8,23,80,5,8,1264,2004,15,2,29,57,20,29,8,24,18,N,8,18,84,5,10,1448,1
138,0,15,2,29,57,20,29,8,24,18,N,8,18,84,5,10,1448,2004,15,3,24,63,20,29,7,20,15,N,8,23,80,5,8,1264,0
139,0,14,2,19,44,13,20,5,15,9,N,11,14,54,11,22,1130,2004,15,1,16,51,18,23,6,6,5,N,8,17,57,12,17,1210,1
139,0,15,1,16,51,18,23,6,6,5,N,8,17,57,12,17,1210,2004,14,2,19,44,13,20,5,15,9,N,11,14,54,11,22,1130,0
139,0,14,5,20,58,16,27,7,11,7,N,14,14,68,1,13,1153,2004,26,1,19,55,19,35,11,14,11,N,2,14,92,9,4,1228,1
139,0,26,1,19,55,19,35,11,14,11,N,2,14,92,9,4,1228,2004,14,5,20,58,16,27,7,11,7,N,14,14,68,1,13,1153,0
139,0,19,1,18,54,20,23,6,15,11,N,9,18,63,6,14,1334,2004,17,3,25,60,15,29,5,21,15,N,15,15,78,11,13,1242,1
139,0,17,3,25,60,15,29,5,21,15,N,15,15,78,11,13,1242,2004,19,1,18,54,20,23,6,15,11,N,9,18,63,6,14,1334,0
139,0,9,3,11,50,17,20,6,14,7,N,11,15,53,6,12,1272,2004,18,1,20,47,12,28,5,17,9,N,14,16,70,8,17,1329,1
139,0,18,1,20,47,12,28,5,17,9,N,14,16,70,8,17,1329,2004,9,3,11,50,17,20,6,14,7,N,11,15,53,6,12,1272,0
139,0,9,3,24,48,18,17,8,17,13,N,7,20,55,4,13,1458,2004,10,3,25,59,10,21,2,19,15,N,15,17,59,7,9,1338,1
139,0,10,3,25,59,10,21,2,19,15,N,15,17,59,7,9,1338,2004,9,3,24,48,18,17,8,17,13,N,7,20,55,4,13,1458,0
139,0,13,4,21,61,20,27,7,18,14,N,20,16,75,4,16,1246,2004,19,1,15,67,18,30,8,13,8,N,18,19,76,9,12,1412,1
139,0,19,1,15,67,18,30,8,13,8,N,18,19,76,9,12,1412,2004,13,4,21,61,20,27,7,18,14,N,20,16,75,4,16,1246,0
139,0,13,1,18,57,31,27,13,8,6,N,13,20,73,1,6,1301,2004,15,2,17,49,25,23,10,21,19,N,10,13,75,4,8,1435,1
139,0,15,2,17,49,25,23,10,21,19,N,10,13,75,4,8,1435,2004,13,1,18,57,31,27,13,8,6,N,13,20,73,1,6,1301,0
139,0,14,3,22,72,26,26,9,21,13,N,18,21,74,11,8,1280,2004,14,9,32,55,19,30,13,23,16,N,6,14,89,3,13,1462,1
139,0,14,9,32,55,19,30,13,23,16,N,6,14,89,3,13,1462,2004,14,3,22,72,26,26,9,21,13,N,18,21,74,11,8,1280,0
143,0,12,4,19,55,14,26,5,20,14,N,16,20,71,5,18,1393,2004,22,6,17,52,22,26,9,23,19,N,10,17,80,11,9,1104,1
143,0,22,6,17,52,22,26,9,23,19,N,10,17,80,11,9,1104,2004,12,4,19,55,14,26,5,20,14,N,16,20,71,5,18,1393,0
143,0,11,0,15,57,24,20,8,8,5,N,6,14,53,8,11,1435,2004,14,4,33,51,17,27,6,15,13,N,11,10,73,6,18,1163,1
143,0,14,4,33,51,17,27,6,15,13,N,11,10,73,6,18,1163,2004,11,0,15,57,24,20,8,8,5,N,6,14,53,8,11,1435,0
143,0,8,1,17,58,17,21,3,10,6,N,16,18,51,5,12,1338,2004,13,5,24,45,8,22,4,16,15,N,6,16,63,6,10,1329,1
143,0,13,5,24,45,8,22,4,16,15,N,6,16,63,6,10,1329,2004,8,1,17,58,17,21,3,10,6,N,16,18,51,5,12,1338,0
143,0,15,0,21,51,16,27,8,25,18,N,7,22,80,6,15,1448,2004,15,4,20,58,24,29,12,23,14,N,10,21,84,8,11,1386,1
143,0,15,4,20,58,24,29,12,23,14,N,10,21,84,8,11,1386,2004,15,0,21,51,16,27,8,25,18,N,7,22,80,6,15,1448,0
144,0,17,2,22,64,13,26,4,11,6,N,14,15,62,5,12,1228,2004,19,5,24,51,18,28,6,15,10,N,5,14,72,10,13,1181,1
144,0,19,5,24,51,18,28,6,15,10,N,5,14,72,10,13,1181,2004,17,2,22,64,13,26,4,11,6,N,14,15,62,5,12,1228,0
144,0,5,3,29,69,20,22,5,24,18,N,16,22,67,4,11,1305,2004,10,5,36,63,18,27,6,22,12,N,13,22,72,9,16,1210,1
144,0,10,5,36,63,18,27,6,22,12,N,13,22,72,9,16,1210,2004,5,3,29,69,20,22,5,24,18,N,16,22,67,4,11,1305,0
144,0,12,4,19,71,33,23,8,24,20,N,14,27,74,13,12,1412,2004,21,3,35,56,10,30,4,44,36,N,10,19,100,9,17,1242,1
144,0,21,3,35,56,10,30,4,44,36,N,10,19,100,9,17,1242,2004,12,4,19,71,33,23,8,24,20,N,14,27,74,13,12,1412,0
144,0,12,6,21,62,16,26,7,17,12,N,14,25,71,1,8,1400,2004,13,3,23,58,25,23,8,35,25,N,16,20,79,6,7,1462,1
144,0,13,3,23,58,25,23,8,35,25,N,16,20,79,6,7,1462,2004,12,6,21,62,16,26,7,17,12,N,14,25,71,1,8,1400,0
145,0,14,5,21,60,19,25,6,18,15,N,12,23,71,2,9,1104,2004,17,7,25,60,17,29,10,29,19,N,15,18,87,3,7,1163,1
145,0,17,7,25,60,17,29,10,29,19,N,15,18,87,3,7,1163,2004,14,5,21,60,19,25,6,18,15,N,12,23,71,2,9,1104,0
145,0,15,3,18,57,26,22,8,13,10,N,6,14,62,8,5,1386,2004,13,6,30,53,17,25,4,15,10,N,12,16,64,2,13,1329,1
145,0,13,6,30,53,17,25,4,15,10,N,12,16,64,2,13,1329,2004,15,3,18,57,26,22,8,13,10,N,6,14,62,8,5,1386,0
146,0,8,0,24,63,15,22,3,23,16,N,16,21,63,5,10,1462,2004,15,7,29,54,20,21,8,20,16,N,10,23,66,6,11,1181,1
146,0,15,7,29,54,20,21,8,20,16,N,10,23,66,6,11,1181,2004,8,0,24,63,15,22,3,23,16,N,16,21,63,5,10,1462,0
146,1,15,3,26,65,19,26,6,19,13,N,12,26,71,8,15,1242,2004,14,3,30,56,16,25,3,34,26,N,11,17,79,13,12,1210,1
146,1,14,3,30,56,16,25,3,34,26,N,11,17,79,13,12,1210,2004,15,3,26,65,19,26,6,19,13,N,12,26,71,8,15,1242,0
152,0,11,3,20,71,22,29,6,23,14,N,17,24,78,8,9,1181,2004,9,6,31,52,11,26,6,32,21,N,13,20,79,5,18,1163,1
152,0,9,6,31,52,11,26,6,32,21,N,13,20,79,5,18,1163,2004,11,3,20,71,22,29,6,23,14,N,17,24,78,8,9,1181,0
152,0,10,0,21,50,15,22,4,25,17,N,12,15,65,3,13,1329,2004,16,4,22,49,17,24,7,16,12,N,7,19,67,7,12,1210,1
152,0,16,4,22,49,17,24,7,16,12,N,7,19,67,7,12,1210,2004,10,0,21,50,15,22,4,25,17,N,12,15,65,3,13,1329,0
154,0,9,1,25,71,22,27,7,21,12,N,18,26,73,10,14,1210,2004,10,2,32,61,17,26,5,39,25,N,18,18,82,5,16,1163,1
154,0,10,2,32,61,17,26,5,39,25,N,18,18,82,5,16,1163,2004,9,1,25,71,22,27,7,21,12,N,18,26,73,10,14,1210,0
134,0,16,3,19,59,28,23,10,18,13,N,10,17,69,6,14,1105,2005,14,2,29,57,15,29,7,20,14,N,14,14,79,2,17,1324,1
134,0,14,2,29,57,15,29,7,20,14,N,14,14,79,2,17,1324,2005,16,3,19,59,28,23,10,18,13,N,10,17,69,6,14,1105,0
136,0,15,3,20,55,19,20,7,10,6,N,12,16,53,6,12,1429,2005,9,6,24,49,14,23,6,18,14,N,9,12,66,3,11,1112,1
136,0,9,6,24,49,14,23,6,18,14,N,9,12,66,3,11,1112,2005,15,3,20,55,19,20,7,10,6,N,12,16,53,6,12,1429,0
136,0,17,2,18,71,30,25,10,10,5,N,16,19,65,11,17,1335,2005,24,6,33,52,12,30,8,25,17,N,8,14,85,8,19,1130,1
136,0,24,6,33,52,12,30,8,25,17,N,8,14,85,8,19,1130,2005,17,2,18,71,30,25,10,10,5,N,16,19,65,11,17,1335,0
136,0,5,1,27,59,17,20,5,25,19,N,16,20,64,6,11,1234,2005,18,8,27,57,18,27,9,22,13,N,9,19,76,5,8,1153,1
136,0,18,8,27,57,18,27,9,22,13,N,9,19,76,5,8,1153,2005,5,1,27,59,17,20,5,25,19,N,16,20,64,6,11,1234,0
136,0,16,0,26,60,26,22,10,12,10,N,10,19,64,4,13,1457,2005,13,5,29,59,16,27,5,22,15,N,11,14,74,5,10,1211,1
136,0,13,5,29,59,16,27,5,22,15,N,11,14,74,5,10,1211,2005,16,0,26,60,26,22,10,12,10,N,10,19,64,4,13,1457,0
136,0,11,3,27,57,16,23,4,11,5,N,15,19,55,6,17,1192,2005,16,2,22,54,21,23,6,21,15,N,8,13,67,8,8,1228,1
136,0,16,2,22,54,21,23,6,21,15,N,8,13,67,8,8,1228,2005,11,3,27,57,16,23,4,11,5,N,15,19,55,6,17,1192,0
136,0,14,1,22,59,18,26,6,11,6,N,13,20,64,5,17,1184,2005,11,4,22,51,11,26,2,26,18,N,9,11,72,9,14,1246,1
136,0,11,4,22,51,11,26,2,26,18,N,9,11,72,9,14,1246,2005,14,1,22,59,18,26,6,11,6,N,13,20,64,5,17,1184,0
136,0,2,6,27,68,10,24,5,6,4,N,13,16,57,5,5,1400,2005,11,7,33,62,14,23,3,18,12,N,16,14,61,4,8,1305,1
136,0,11,7,33,62,14,23,3,18,12,N,16,14,61,4,8,1305,2005,2,6,27,68,10,24,5,6,4,N,13,16,57,5,5,1400,0
136,0,12,2,26,68,28,24,6,15,13,N,11,16,67,8,16,1310,2005,16,3,34,74,13,34,3,15,13,N,14,14,84,9,14,1328,1
136,0,16,3,34,74,13,34,3,15,13,N,14,14,84,9,14,1328,2005,12,2,26,68,28,24,6,15,13,N,11,16,67,8,16,1310,0
136,0,10,3,20,59,23,25,8,18,13,N,10,20,71,7,10,1338,2005,15,1,25,55,20,26,10,23,17,N,10,18,79,2,12,1334,1
136,0,15,1,25,55,20,26,10,23,17,N,10,18,79,2,12,1334,2005,10,3,20,59,23,25,8,18,13,N,10,20,71,7,10,1338,0
136,0,16,2,18,60,20,26,6,15,8,N,9,15,66,5,13,1417,2005,21,2,28,52,7,32,3,16,11,N,4,14,78,7,14,1403,1
136,0,21,2,28,52,7,32,3,16,11,N,4,14,78,7,14,1403,2005,16,2,18,60,20,26,6,15,8,N,9,15,66,5,13,1417,0
136,0,10,5,26,64,31,23,6,22,16,N,16,26,68,6,21,1261,2005,15,2,24,59,16,27,7,36,21,N,11,23,82,8,15,1412,1
136,0,15,2,24,59,16,27,7,36,21,N,11,23,82,8,15,1412,2005,10,5,26,64,31,23,6,22,16,N,16,26,68,6,21,1261,0
136,0,13,1,17,53,9,22,2,9,8,N,5,20,54,6,10,1431,2005,15,4,25,49,24,21,6,20,12,N,15,13,60,7,18,1428,1
136,0,15,4,25,49,24,21,6,20,12,N,15,13,60,7,18,1428,2005,13,1,17,53,9,22,2,9,8,N,5,20,54,6,10,1431,0
136,0,12,1,24,52,20,21,6,9,6,N,11,19,54,5,22,1151,2005,16,2,22,58,28,24,8,21,14,N,15,12,70,10,15,1448,1
136,0,16,2,22,58,28,24,8,21,14,N,15,12,70,10,15,1448,2005,12,1,24,52,20,21,6,9,6,N,11,19,54,5,22,1151,0
136,0,15,0,21,65,20,33,9,8,2,N,12,16,77,5,18,1285,2005,19,1,23,58,19,32,9,22,15,N,9,14,88,9,16,1449,1
136,0,19,1,23,58,19,32,9,22,15,N,9,14,88,9,16,1449,2005,15,0,21,65,20,33,9,8,2,N,12,16,77,5,18,1285,0
136,0,12,3,17,50,20,21,8,13,11,N,10,16,61,8,17,1166,2005,19,4,21,46,20,22,8,13,11,N,8,15,63,12,16,1452,1
136,0,19,4,21,46,20,22,8,13,11,N,8,15,63,12,16,1452,2005,12,3,17,50,20,21,8,13,11,N,10,16,61,8,17,1166,0
136,0,17,3,22,50,23,26,9,16,12,N,12,20,73,3,19,1104,2005,20,1,14,50,21,26,12,28,19,N,8,18,83,6,7,1454,1
136,0,20,1,14,50,21,26,12,28,19,N,8,18,83,6,7,1454,2005,17,3,22,50,23,26,9,16,12,N,12,20,73,3,19,1104,0
137,0,14,3,26,46,11,20,1,27,22,N,8,15,63,5,13,1242,2005,17,1,21,55,31,22,8,16,12,N,9,21,64,10,9,1137,1
137,0,17,1,21,55,31,22,8,16,12,N,9,21,64,10,9,1137,2005,14,3,26,46,11,20,1,27,22,N,8,15,63,5,13,1242,0
137,0,16,6,17,61,28,21,11,21,18,N,12,21,71,10,10,1416,2005,17,6,29,58,6,29,3,25,16,N,14,13,77,7,13,1163,1
137,0,17,6,29,58,6,29,3,25,16,N,14,13,77,7,13,1163,2005,16,6,17,61,28,21,11,21,18,N,12,21,71,10,10,1416,0
137,0,10,1,21,52,15,19,5,6,3,N,9,23,46,3,11,1175,2005,9,6,27,39,20,16,6,29,19,N,5,15,57,5,8,1181,1
137,0,9,6,27,39,20,16,6,29,19,N,5,15,57,5,8,1181,2005,10,1,21,52,15,19,5,6,3,N,9,23,46,3,11,1175,0
137,0,8,5,23,46,18,18,9,26,17,N,10,21,62,8,20,1325,2005,15,8,21,54,23,21,7,19,18,N,11,21,67,11,16,1196,1
137,0,15,8,21,54,23,21,7,19,18,N,11,21,67,11,16,1196,2005,8,5,23,46,18,18,9,26,17,N,10,21,62,8,20,1325,0
137,0,19,4,22,65,16,29,6,16,4,N,12,20,68,9,14,1203,2005,11,3,32,56,16,28,7,22,17,N,10,22,80,10,17,1210,1
137,0,11,3,32,56,16,28,7,22,17,N,10,22,80,10,17,1210,2005,19,4,22,65,16,29,6,16,4,N,12,20,68,9,14,1203,0
137,0,8,1,21,63,23,21,5,10,6,N,20,18,53,9,17,1278,2005,11,8,24,57,8,25,2,19,12,N,15,17,64,12,13,1235,1
137,0,11,8,24,57,8,25,2,19,12,N,15,17,64,12,13,1235,2005,8,1,21,63,23,21,5,10,6,N,20,18,53,9,17,1278,0
137,0,14,0,24,53,12,24,4,18,10,N,13,21,62,7,18,1418,2005,12,2,20,57,22,22,6,27,18,N,16,19,68,5,11,1257,1
137,0,12,2,20,57,22,22,6,27,18,N,16,19,68,5,11,1257,2005,14,0,24,53,12,24,4,18,10,N,13,21,62,7,18,1418,0
137,0,13,1,20,61,20,26,7,26,22,N,10,29,81,9,15,1330,2005,11,1,25,51,14,29,3,36,28,N,5,22,89,9,13,1277,1
137,0,11,1,25,51,14,29,3,36,28,N,5,22,89,9,13,1277,2005,13,1,20,61,20,26,7,26,22,N,10,29,81,9,15,1330,0
137,0,9,3,18,63,18,24,4,25,18,N,12,19,70,6,5,1390,2005,13,6,29,57,17,32,9,26,20,N,10,19,93,3,9,1280,1
137,0,13,6,29,57,17,32,9,26,20,N,10,19,93,3,9,1280,2005,9,3,18,63,18,24,4,25,18,N,12,19,70,6,5,1390,0
137,0,11,2,24,58,21,23,8,14,9,N,12,18,63,8,20,1150,2005,14,8,22,59,19,26,4,22,19,N,11,10,75,14,16,1301,1
137,0,14,8,22,59,19,26,4,22,19,N,11,10,75,14,16,1301,2005,11,2,24,58,21,23,8,14,9,N,12,18,63,8,20,1150,0
137,0,12,0,11,58,15,25,6,18,12,N,11,16,68,9,10,1324,2005,27,3,24,58,19,37,12,19,10,N,15,13,96,9,15,1314,1
137,0,27,3,24,58,19,37,12,19,10,N,15,13,96,9,15,1314,2005,12,0,11,58,15,25,6,18,12,N,11,16,68,9,10,1324,0
137,0,10,2,14,45,10,20,3,10,7,N,5,22,50,12,17,1368,2005,13,1,22,37,7,18,4,29,23,N,8,13,63,11,17,1329,1
137,0,13,1,22,37,7,18,4,29,23,N,8,13,63,11,17,1329,2005,10,2,14,45,10,20,3,10,7,N,5,22,50,12,17,1368,0
137,0,3,2,26,51,20,17,4,22,18,N,16,17,56,2,20,1388,2005,12,2,21,61,12,25,4,14,11,N,12,22,65,8,10,1356,1
137,0,12,2,21,61,12,25,4,14,11,N,12,22,65,8,10,1356,2005,3,2,26,51,20,17,4,22,18,N,16,17,56,2,20,1388,0
137,1,8,3,23,55,12,23,3,9,8,N,14,12,57,9,24,1393,2005,14,0,17,59,21,22,7,11,9,N,13,12,60,10,16,1436,1
137,1,14,0,17,59,21,22,7,11,9,N,13,12,60,10,16,1436,2005,8,3,23,55,12,23,3,9,8,N,14,12,57,9,24,1393,0
137,0,6,4,23,57,25,17,4,12,9,N,12,20,47,9,17,1307,2005,9,4,29,53,29,15,8,24,17,N,18,15,55,12,20,1437,1
137,0,9,4,29,53,29,15,8,24,17,N,18,15,55,12,20,1437,2005,6,4,23,57,25,17,4,12,9,N,12,20,47,9,17,1307,0
137,0,8,2,27,53,17,22,4,8,4,N,8,15,52,4,8,1320,2005,14,2,25,48,26,20,11,10,6,N,5,13,57,3,8,1458,1
137,0,14,2,25,48,26,20,11,10,6,N,5,13,57,3,8,1458,2005,8,2,27,53,17,22,4,8,4,N,8,15,52,4,8,1320,0
138,0,15,2,17,64,30,21,6,18,15,N,15,22,63,9,14,1412,2005,16,7,28,57,22,30,7,23,18,N,11,14,85,7,16,1112,1
138,0,16,7,28,57,22,30,7,23,18,N,11,14,85,7,16,1112,2005,15,2,17,64,30,21,6,18,15,N,15,22,63,9,14,1412,0
138,0,10,1,20,54,9,20,3,25,16,N,12,17,59,10,14,1305,2005,18,3,26,49,12,26,2,20,17,N,6,18,71,9,16,1228,1
138,0,18,3,26,49,12,26,2,20,17,N,6,18,71,9,16,1228,2005,10,1,20,54,9,20,3,25,16,N,12,17,59,10,14,1305,0
138,0,10,4,21,61,26,20,7,19,13,N,16,19,60,4,10,1153,2005,16,5,29,49,12,25,7,18,12,N,7,17,69,7,15,1246,1
138,0,16,5,29,49,12,25,7,18,12,N,7,17,69,7,15,1246,2005,10,4,21,61,26,20,7,19,13,N,16,19,60,4,10,1153,0
138,0,14,1,27,62,13,29,2,18,9,N,17,17,69,2,13,1211,2005,18,1,24,59,11,29,4,16,9,N,8,14,71,7,7,1403,1
138,0,18,1,24,59,11,29,4,16,9,N,8,14,71,7,7,1403,2005,14,1,27,62,13,29,2,18,9,N,17,17,69,2,13,1211,0
138,0,3,3,14,66,19,21,2,19,14,N,19,24,58,8,7,1328,2005,15,2,30,37,8,22,5,28,18,N,9,19,67,2,20,1428,1
138,0,15,2,30,37,8,22,5,28,18,N,9,19,67,2,20,1428,2005,3,3,14,66,19,21,2,19,14,N,19,24,58,8,7,1328,0
138,0,13,1,14,67,24,30,8,17,11,N,17,18,79,4,8,1334,2005,17,3,23,64,23,36,9,19,16,N,12,20,97,2,7,1449,1
138,0,17,3,23,64,23,36,9,19,16,N,12,20,97,2,7,1449,2005,13,1,14,67,24,30,8,17,11,N,17,18,79,4,8,1334,0
138,2,23,3,29,71,23,36,9,36,24,N,17,28,105,7,18,1448,2005,20,5,25,70,21,37,7,39,30,N,10,26,111,5,11,1452,1
138,2,20,5,25,70,21,37,7,39,30,N,10,26,111,5,11,1452,2005,23,3,29,71,23,36,9,36,24,N,17,28,105,7,18,1448,0
138,0,16,2,21,50,11,23,4,35,25,N,15,22,75,6,22,1130,2005,17,5,16,55,24,26,11,22,20,N,10,26,83,11,16,1454,1
138,0,17,5,16,55,24,26,11,22,20,N,10,26,83,11,16,1454,2005,16,2,21,50,11,23,4,35,25,N,15,22,75,6,22,1130,0
139,0,9,5,21,62,13,20,4,21,11,N,18,19,55,7,10,1280,2005,8,6,30,50,21,19,8,21,17,N,13,22,63,8,16,1181,1
139,0,8,6,30,50,21,19,8,21,17,N,13,22,63,8,16,1181,2005,9,5,21,62,13,20,4,21,11,N,18,19,55,7,10,1280,0
139,0,11,0,15,53,16,20,6,10,8,N,7,21,54,7,7,1210,2005,10,7,28,42,21,22,10,28,22,N,9,15,76,1,11,1257,1
139,0,10,7,28,42,21,22,10,28,22,N,9,15,76,1,11,1257,2005,11,0,15,53,16,20,6,10,8,N,7,21,54,7,7,1210,0
139,0,5,0,18,70,22,22,7,14,10,N,23,19,61,4,9,1436,2005,12,4,27,56,12,27,2,22,16,N,12,16,72,4,9,1277,1
139,0,12,4,27,56,12,27,2,22,16,N,12,16,72,4,9,1277,2005,5,0,18,70,22,22,7,14,10,N,23,19,61,4,9,1436,0
139,0,9,4,22,52,14,22,2,18,16,N,9,16,62,3,14,1163,2005,13,4,19,50,20,20,10,17,15,N,7,18,65,10,13,1301,1
139,0,13,4,19,50,20,20,10,17,15,N,7,18,65,10,13,1301,2005,9,4,22,52,14,22,2,18,16,N,9,16,62,3,14,1163,0
139,0,20,2,27,76,13,27,4,17,7,N,20,23,65,8,17,1235,2005,20,4,35,65,25,31,8,37,22,N,15,18,92,14,13,1314,1
139,0,20,4,35,65,25,31,8,37,22,N,15,18,92,14,13,1314,2005,20,2,27,76,13,27,4,17,7,N,20,23,65,8,17,1235,0
139,0,14,0,16,56,19,23,6,30,25,N,12,28,77,8,11,1356,2005,18,0,22,46,12,25,6,33,29,N,8,23,85,3,14,1329,1
139,0,18,0,22,46,12,25,6,33,29,N,8,23,85,3,14,1329,2005,14,0,16,56,19,23,6,30,25,N,12,28,77,8,11,1356,0
139,0,9,4,24,52,18,20,7,25,18,N,10,30,65,6,19,1196,2005,10,4,27,58,11,24,3,35,25,N,17,23,76,11,14,1437,1
139,0,10,4,27,58,11,24,3,35,25,N,17,23,76,11,14,1437,2005,9,4,24,52,18,20,7,25,18,N,10,30,65,6,19,1196,0
139,0,13,2,22,50,15,23,5,14,11,N,7,24,62,4,10,1137,2005,14,1,22,46,17,21,7,29,22,N,8,12,71,5,7,1458,1
139,0,14,1,22,46,17,21,7,29,22,N,8,12,71,5,7,1458,2005,13,2,22,50,15,23,5,14,11,N,7,24,62,4,10,1137,0
143,0,17,0,11,66,23,29,10,13,10,N,16,17,78,10,8,1329,2005,17,5,23,47,14,31,7,17,10,N,8,17,79,3,14,1112,1
143,0,17,5,23,47,14,31,7,17,10,N,8,17,79,3,14,1112,2005,17,0,11,66,23,29,10,13,10,N,16,17,78,10,8,1329,0
143,0,12,3,22,57,29,22,7,18,12,N,13,12,63,4,12,1454,2005,20,2,25,57,20,28,9,15,12,N,8,20,77,7,9,1228,1
143,0,20,2,25,57,20,28,9,15,12,N,8,20,77,7,9,1228,2005,12,3,22,57,29,22,7,18,12,N,13,12,63,4,12,1454,0
143,0,15,0,20,67,25,28,6,28,17,N,13,25,79,9,11,1449,2005,17,4,34,56,26,31,11,28,20,N,10,18,93,8,17,1257,1
143,0,17,4,34,56,26,31,11,28,20,N,10,18,93,8,17,1257,2005,15,0,20,67,25,28,6,28,17,N,13,25,79,9,11,1449,0
143,0,10,1,19,56,8,24,1,16,11,N,15,15,60,11,16,1403,2005,14,3,20,51,22,24,9,13,8,N,11,15,65,5,18,1452,1
143,0,14,3,20,51,22,24,9,13,8,N,11,15,65,5,18,1452,2005,10,1,19,56,8,24,1,16,11,N,15,15,60,11,16,1403,0
144,0,10,0,16,41,10,17,4,28,14,N,9,20,52,5,12,1428,2005,10,2,21,39,13,24,4,19,10,N,4,25,62,6,14,1246,1
